sentence,word,string,Layer,num_tokens_original,num_tokens_unique,prop_original_tokens,mean_dist,centered_isotropy,intra_sentence_similarity,n_params,mpath,language,multilingual
He saw the loyal page.,page,page,7,8,8,1.0,0.9005030290679893,1.1382159888744354,0.45800063,11683584,albert/albert-base-v2,english,No
He saw the loyal page.,page,page,8,8,8,1.0,0.893180970610366,1.138352394104004,0.4650291,11683584,albert/albert-base-v2,english,No
He saw the loyal page.,page,page,9,8,8,1.0,0.885739377635049,1.138833448290825,0.47175705,11683584,albert/albert-base-v2,english,No
He saw the loyal page.,page,page,10,8,8,1.0,0.8753909050347416,1.1397076845169067,0.48059282,11683584,albert/albert-base-v2,english,No
He saw the loyal page.,page,page,11,8,8,1.0,0.84179549509779,1.1406840980052948,0.5075378,11683584,albert/albert-base-v2,english,No
He saw the loyal page.,page,page,12,8,8,1.0,0.7563906695001805,1.140694499015808,0.5782964,11683584,albert/albert-base-v2,english,No
He saw the blank page.,page,page,0,8,8,1.0,0.9094882350919917,1.1412084996700287,0.45102352,11683584,albert/albert-base-v2,english,No
He saw the blank page.,page,page,1,8,8,1.0,0.9198378533265654,1.1418594419956207,0.43916804,11683584,albert/albert-base-v2,english,No
He saw the blank page.,page,page,2,8,8,1.0,0.9269744291599026,1.1416183412075043,0.43147764,11683584,albert/albert-base-v2,english,No
He saw the blank page.,page,page,3,8,8,1.0,0.9214077897943346,1.1399843245744705,0.43754488,11683584,albert/albert-base-v2,english,No
He saw the blank page.,page,page,4,8,8,1.0,0.9122235099004758,1.1391095221042633,0.44649082,11683584,albert/albert-base-v2,english,No
He saw the blank page.,page,page,5,8,8,1.0,0.9147995838669243,1.1398080438375473,0.44355172,11683584,albert/albert-base-v2,english,No
He saw the blank page.,page,page,6,8,8,1.0,0.9109221227319695,1.1397229582071304,0.4475872,11683584,albert/albert-base-v2,english,No
He saw the blank page.,page,page,7,8,8,1.0,0.8954923329048395,1.1386899501085281,0.46280926,11683584,albert/albert-base-v2,english,No
He saw the blank page.,page,page,8,8,8,1.0,0.8820249644482331,1.1376129537820816,0.47552913,11683584,albert/albert-base-v2,english,No
He saw the blank page.,page,page,9,8,8,1.0,0.8645919186223522,1.13690647482872,0.49106312,11683584,albert/albert-base-v2,english,No
He saw the blank page.,page,page,10,8,8,1.0,0.8483385566095683,1.137389212846756,0.50461316,11683584,albert/albert-base-v2,english,No
He saw the blank page.,page,page,11,8,8,1.0,0.8305807992615734,1.1414057314395905,0.51724494,11683584,albert/albert-base-v2,english,No
He saw the blank page.,page,page,12,8,8,1.0,0.7575141994037741,1.140429213643074,0.5774287,11683584,albert/albert-base-v2,english,No
It was a calloused palm.,palm,palm,0,10,10,1.0,0.8999384664683997,1.1093760877847672,0.43530378,11683584,albert/albert-base-v2,english,No
It was a calloused palm.,palm,palm,1,10,10,1.0,0.9263735124240969,1.109808787703514,0.40492654,11683584,albert/albert-base-v2,english,No
It was a calloused palm.,palm,palm,2,10,10,1.0,0.9167433218337148,1.1068996116518974,0.41413817,11683584,albert/albert-base-v2,english,No
It was a calloused palm.,palm,palm,3,10,10,1.0,0.9076003196754802,1.1039776280522346,0.42334294,11683584,albert/albert-base-v2,english,No
It was a calloused palm.,palm,palm,4,10,10,1.0,0.904311623490632,1.1044333279132843,0.42783841,11683584,albert/albert-base-v2,english,No
It was a calloused palm.,palm,palm,5,10,10,1.0,0.8942165339237422,1.103613294661045,0.43869781,11683584,albert/albert-base-v2,english,No
It was a calloused palm.,palm,palm,6,10,10,1.0,0.8815937630738847,1.1018174141645432,0.45099878,11683584,albert/albert-base-v2,english,No
It was a calloused palm.,palm,palm,7,10,10,1.0,0.8398142593308986,1.1058766767382622,0.49220437,11683584,albert/albert-base-v2,english,No
It was a calloused palm.,palm,palm,8,10,10,1.0,0.8189317733297687,1.1068170964717865,0.51080894,11683584,albert/albert-base-v2,english,No
It was a calloused palm.,palm,palm,9,10,10,1.0,0.7943318932256603,1.1055079326033592,0.53164196,11683584,albert/albert-base-v2,english,No
It was a calloused palm.,palm,palm,10,10,10,1.0,0.766742441652283,1.1050443425774574,0.55367047,11683584,albert/albert-base-v2,english,No
It was a calloused palm.,palm,palm,11,10,10,1.0,0.7487718108347691,1.1087436154484749,0.56717885,11683584,albert/albert-base-v2,english,No
It was a calloused palm.,palm,palm,12,10,10,1.0,0.6983421188162786,1.1072042137384415,0.60720575,11683584,albert/albert-base-v2,english,No
It was a wrinkled palm.,palm,palm,0,8,8,1.0,0.9181325123126678,1.1408939510583878,0.4424498,11683584,albert/albert-base-v2,english,No
It was a wrinkled palm.,palm,palm,1,8,8,1.0,0.9259744180337359,1.141733318567276,0.43277407,11683584,albert/albert-base-v2,english,No
It was a wrinkled palm.,palm,palm,2,8,8,1.0,0.902509358498645,1.1407367438077927,0.45552102,11683584,albert/albert-base-v2,english,No
It was a wrinkled palm.,palm,palm,3,8,8,1.0,0.8921070361207628,1.138633519411087,0.46531278,11683584,albert/albert-base-v2,english,No
It was a wrinkled palm.,palm,palm,4,8,8,1.0,0.8921775725266531,1.137545719742775,0.46549493,11683584,albert/albert-base-v2,english,No
It was a wrinkled palm.,palm,palm,5,8,8,1.0,0.8865793150940879,1.1373456865549088,0.47078025,11683584,albert/albert-base-v2,english,No
It was a wrinkled palm.,palm,palm,6,8,8,1.0,0.8792009694796414,1.1374484151601791,0.4775755,11683584,albert/albert-base-v2,english,No
It was a wrinkled palm.,palm,palm,7,8,8,1.0,0.8728424610621227,1.137001246213913,0.483486,11683584,albert/albert-base-v2,english,No
It was a wrinkled palm.,palm,palm,8,8,8,1.0,0.8667758079487802,1.1369358152151108,0.48874068,11683584,albert/albert-base-v2,english,No
It was a wrinkled palm.,palm,palm,9,8,8,1.0,0.8514125623642836,1.1356487274169922,0.502176,11683584,albert/albert-base-v2,english,No
It was a wrinkled palm.,palm,palm,10,8,8,1.0,0.8305739656434323,1.1363670974969864,0.5187436,11683584,albert/albert-base-v2,english,No
It was a wrinkled palm.,palm,palm,11,8,8,1.0,0.8206392776371302,1.141018733382225,0.5250567,11683584,albert/albert-base-v2,english,No
It was a wrinkled palm.,palm,palm,12,8,8,1.0,0.7757865276402826,1.1400052607059479,0.5631104,11683584,albert/albert-base-v2,english,No
It was a tropical palm.,palm,palm,0,8,8,1.0,0.9157531672070917,1.141090765595436,0.4447706,11683584,albert/albert-base-v2,english,No
It was a tropical palm.,palm,palm,1,8,8,1.0,0.9224196858148229,1.141502633690834,0.43671736,11683584,albert/albert-base-v2,english,No
It was a tropical palm.,palm,palm,2,8,8,1.0,0.901503495256783,1.140186533331871,0.45686424,11683584,albert/albert-base-v2,english,No
It was a tropical palm.,palm,palm,3,8,8,1.0,0.8954358169453774,1.1387513726949692,0.46256292,11683584,albert/albert-base-v2,english,No
It was a tropical palm.,palm,palm,4,8,8,1.0,0.8879574250052259,1.1366337835788727,0.46990973,11683584,albert/albert-base-v2,english,No
It was a tropical palm.,palm,palm,5,8,8,1.0,0.8823397541534416,1.1360975205898285,0.47510436,11683584,albert/albert-base-v2,english,No
It was a tropical palm.,palm,palm,6,8,8,1.0,0.8755015290341512,1.1360594183206558,0.48135525,11683584,albert/albert-base-v2,english,No
It was a tropical palm.,palm,palm,7,8,8,1.0,0.8627887504244568,1.1351452618837357,0.49276328,11683584,albert/albert-base-v2,english,No
It was a tropical palm.,palm,palm,8,8,8,1.0,0.8586063336181983,1.1350879520177841,0.49615362,11683584,albert/albert-base-v2,english,No
It was a tropical palm.,palm,palm,9,8,8,1.0,0.8514151720824418,1.1345099359750748,0.50225395,11683584,albert/albert-base-v2,english,No
It was a tropical palm.,palm,palm,10,8,8,1.0,0.8317658681128516,1.1351036876440048,0.5181428,11683584,albert/albert-base-v2,english,No
It was a tropical palm.,palm,palm,11,8,8,1.0,0.8171402683133537,1.1405777335166931,0.528433,11683584,albert/albert-base-v2,english,No
It was a tropical palm.,palm,palm,12,8,8,1.0,0.7755586066401101,1.1392844021320343,0.5633405,11683584,albert/albert-base-v2,english,No
It was a control panel.,panel,panel,0,8,8,1.0,0.9087473775856347,1.1408049017190933,0.45161468,11683584,albert/albert-base-v2,english,No
It was a control panel.,panel,panel,1,8,8,1.0,0.9341958986100151,1.141640692949295,0.42464674,11683584,albert/albert-base-v2,english,No
It was a control panel.,panel,panel,2,8,8,1.0,0.9232869778716257,1.1409793347120285,0.4355982,11683584,albert/albert-base-v2,english,No
It was a control panel.,panel,panel,3,8,8,1.0,0.9147403171456207,1.1394204944372177,0.44425094,11683584,albert/albert-base-v2,english,No
It was a control panel.,panel,panel,4,8,8,1.0,0.895581733401298,1.1370112001895905,0.4631952,11683584,albert/albert-base-v2,english,No
It was a control panel.,panel,panel,5,8,8,1.0,0.8865076345825106,1.1358955800533295,0.47165298,11683584,albert/albert-base-v2,english,No
It was a control panel.,panel,panel,6,8,8,1.0,0.8798626734657228,1.1365496069192886,0.47750473,11683584,albert/albert-base-v2,english,No
It was a control panel.,panel,panel,7,8,8,1.0,0.871748000528803,1.1356287896633148,0.48498267,11683584,albert/albert-base-v2,english,No
It was a control panel.,panel,panel,8,8,8,1.0,0.8617468975021981,1.1346382796764374,0.49394584,11683584,albert/albert-base-v2,english,No
It was a control panel.,panel,panel,9,8,8,1.0,0.8517686982969214,1.1334517002105713,0.5026506,11683584,albert/albert-base-v2,english,No
It was a control panel.,panel,panel,10,8,8,1.0,0.8297494038061654,1.1344644129276276,0.520599,11683584,albert/albert-base-v2,english,No
It was a control panel.,panel,panel,11,8,8,1.0,0.8154443788234972,1.1406919062137604,0.530093,11683584,albert/albert-base-v2,english,No
It was a control panel.,panel,panel,12,8,8,1.0,0.7766718083198112,1.1402941197156906,0.562521,11683584,albert/albert-base-v2,english,No
It was an instrument panel.,panel,panel,0,8,8,1.0,0.8975507816142724,1.1410808563232422,0.4623892,11683584,albert/albert-base-v2,english,No
It was an instrument panel.,panel,panel,1,8,8,1.0,0.9230181915057285,1.1417983025312424,0.43588984,11683584,albert/albert-base-v2,english,No
It was an instrument panel.,panel,panel,2,8,8,1.0,0.9133921216304728,1.14110067486763,0.44528422,11683584,albert/albert-base-v2,english,No
It was an instrument panel.,panel,panel,3,8,8,1.0,0.9041827566509468,1.1391493529081345,0.45458996,11683584,albert/albert-base-v2,english,No
It was an instrument panel.,panel,panel,4,8,8,1.0,0.8831810294396932,1.1360045820474625,0.47481424,11683584,albert/albert-base-v2,english,No
It was an instrument panel.,panel,panel,5,8,8,1.0,0.8795414511528877,1.1357996463775635,0.47784865,11683584,albert/albert-base-v2,english,No
It was an instrument panel.,panel,panel,6,8,8,1.0,0.8736090050114234,1.1365246325731277,0.4829502,11683584,albert/albert-base-v2,english,No
It was an instrument panel.,panel,panel,7,8,8,1.0,0.8667482876193435,1.135798618197441,0.4892107,11683584,albert/albert-base-v2,english,No
It was an instrument panel.,panel,panel,8,8,8,1.0,0.8626364371904248,1.1349857300519943,0.4929467,11683584,albert/albert-base-v2,english,No
It was an instrument panel.,panel,panel,9,8,8,1.0,0.8504834049682481,1.1336651593446732,0.5035577,11683584,albert/albert-base-v2,english,No
It was an instrument panel.,panel,panel,10,8,8,1.0,0.8286578545862159,1.1346152275800705,0.5212372,11683584,albert/albert-base-v2,english,No
It was an instrument panel.,panel,panel,11,8,8,1.0,0.8154498651514889,1.1407460570335388,0.52986753,11683584,albert/albert-base-v2,english,No
It was an instrument panel.,panel,panel,12,8,8,1.0,0.777953589042504,1.1397920995950699,0.56154686,11683584,albert/albert-base-v2,english,No
It was an advisory panel.,panel,panel,0,8,8,1.0,0.8998562044104842,1.1409080177545547,0.4602369,11683584,albert/albert-base-v2,english,No
It was an advisory panel.,panel,panel,1,8,8,1.0,0.9228284550108066,1.141799435019493,0.43602276,11683584,albert/albert-base-v2,english,No
It was an advisory panel.,panel,panel,2,8,8,1.0,0.9210002937377771,1.1411371976137161,0.43752837,11683584,albert/albert-base-v2,english,No
It was an advisory panel.,panel,panel,3,8,8,1.0,0.9194293002129201,1.1391761153936386,0.43911016,11683584,albert/albert-base-v2,english,No
It was an advisory panel.,panel,panel,4,8,8,1.0,0.9144190810926454,1.135302945971489,0.44326285,11683584,albert/albert-base-v2,english,No
It was an advisory panel.,panel,panel,5,8,8,1.0,0.9135682627286762,1.1364415436983109,0.44447458,11683584,albert/albert-base-v2,english,No
It was an advisory panel.,panel,panel,6,8,8,1.0,0.9103746046610157,1.1369255483150482,0.4477091,11683584,albert/albert-base-v2,english,No
It was an advisory panel.,panel,panel,7,8,8,1.0,0.9088561057295405,1.1367972195148468,0.44903898,11683584,albert/albert-base-v2,english,No
It was an advisory panel.,panel,panel,8,8,8,1.0,0.9120249636158725,1.1355917751789093,0.4453818,11683584,albert/albert-base-v2,english,No
It was an advisory panel.,panel,panel,9,8,8,1.0,0.8980324019425595,1.1360458731651306,0.45930114,11683584,albert/albert-base-v2,english,No
It was an advisory panel.,panel,panel,10,8,8,1.0,0.8659147780547886,1.1373127549886703,0.48848104,11683584,albert/albert-base-v2,english,No
It was an advisory panel.,panel,panel,11,8,8,1.0,0.8376479309617021,1.1408773958683014,0.51092136,11683584,albert/albert-base-v2,english,No
It was an advisory panel.,panel,panel,12,8,8,1.0,0.7871661420194741,1.140844687819481,0.5543239,11683584,albert/albert-base-v2,english,No
It was a secret passage.,passage,passage,0,8,8,1.0,0.9129402479108829,1.1408633440732956,0.44756347,11683584,albert/albert-base-v2,english,No
It was a secret passage.,passage,passage,1,8,8,1.0,0.9246991718239507,1.1414334028959274,0.43422833,11683584,albert/albert-base-v2,english,No
It was a secret passage.,passage,passage,2,8,8,1.0,0.9161784762050939,1.140907645225525,0.44239557,11683584,albert/albert-base-v2,english,No
It was a secret passage.,passage,passage,3,8,8,1.0,0.9082624889590054,1.1396608352661133,0.4501782,11683584,albert/albert-base-v2,english,No
It was a secret passage.,passage,passage,4,8,8,1.0,0.9032358448374854,1.1387504637241364,0.4553143,11683584,albert/albert-base-v2,english,No
It was a secret passage.,passage,passage,5,8,8,1.0,0.8975161668654408,1.138161689043045,0.46090198,11683584,albert/albert-base-v2,english,No
It was a secret passage.,passage,passage,6,8,8,1.0,0.8878353876617675,1.1378429383039474,0.46995997,11683584,albert/albert-base-v2,english,No
It was a secret passage.,passage,passage,7,8,8,1.0,0.8808840679235129,1.1375914961099625,0.47633755,11683584,albert/albert-base-v2,english,No
It was a secret passage.,passage,passage,8,8,8,1.0,0.8745223264599821,1.1372316032648087,0.48199627,11683584,albert/albert-base-v2,english,No
It was a secret passage.,passage,passage,9,8,8,1.0,0.8636142568222113,1.1360200494527817,0.4917171,11683584,albert/albert-base-v2,english,No
It was a secret passage.,passage,passage,10,8,8,1.0,0.8408801054429019,1.136277586221695,0.51074064,11683584,albert/albert-base-v2,english,No
It was a secret passage.,passage,passage,11,8,8,1.0,0.8189465388398717,1.1407820731401443,0.5267577,11683584,albert/albert-base-v2,english,No
It was a secret passage.,passage,passage,12,8,8,1.0,0.7648515905560007,1.140053391456604,0.57166076,11683584,albert/albert-base-v2,english,No
It was a narrow passage.,passage,passage,0,8,8,1.0,0.9097956259960582,1.140664592385292,0.45062864,11683584,albert/albert-base-v2,english,No
It was a narrow passage.,passage,passage,1,8,8,1.0,0.9209118032599549,1.1412813812494278,0.43792766,11683584,albert/albert-base-v2,english,No
It was a narrow passage.,passage,passage,2,8,8,1.0,0.9026876529937381,1.1401273310184479,0.455598,11683584,albert/albert-base-v2,english,No
It was a narrow passage.,passage,passage,3,8,8,1.0,0.8889218389414258,1.1381695568561554,0.46865094,11683584,albert/albert-base-v2,english,No
It was a narrow passage.,passage,passage,4,8,8,1.0,0.877420887073729,1.13699372112751,0.47927898,11683584,albert/albert-base-v2,english,No
It was a narrow passage.,passage,passage,5,8,8,1.0,0.8752496506663494,1.1368366926908493,0.48118374,11683584,albert/albert-base-v2,english,No
It was a narrow passage.,passage,passage,6,8,8,1.0,0.8668579344125457,1.136567085981369,0.48870194,11683584,albert/albert-base-v2,english,No
It was a narrow passage.,passage,passage,7,8,8,1.0,0.8597387984894878,1.1354964673519135,0.49519652,11683584,albert/albert-base-v2,english,No
It was a narrow passage.,passage,passage,8,8,8,1.0,0.853074282657823,1.1352919340133667,0.5008382,11683584,albert/albert-base-v2,english,No
It was a narrow passage.,passage,passage,9,8,8,1.0,0.8510086145895114,1.135615035891533,0.5021905,11683584,albert/albert-base-v2,english,No
It was a narrow passage.,passage,passage,10,8,8,1.0,0.8308068204386151,1.136261910200119,0.5185944,11683584,albert/albert-base-v2,english,No
It was a narrow passage.,passage,passage,11,8,8,1.0,0.8186560002087785,1.140569269657135,0.5265515,11683584,albert/albert-base-v2,english,No
It was a narrow passage.,passage,passage,12,8,8,1.0,0.7709170232748705,1.1404795497655869,0.5668139,11683584,albert/albert-base-v2,english,No
It was a literary passage.,passage,passage,0,8,8,1.0,0.8987576459960398,1.1407276540994644,0.46122274,11683584,albert/albert-base-v2,english,No
It was a literary passage.,passage,passage,1,8,8,1.0,0.9182405083483822,1.1413894593715668,0.44068688,11683584,albert/albert-base-v2,english,No
It was a literary passage.,passage,passage,2,8,8,1.0,0.9113473891103222,1.1407669633626938,0.44724053,11683584,albert/albert-base-v2,english,No
It was a literary passage.,passage,passage,3,8,8,1.0,0.9054104146670143,1.1394841820001602,0.45316705,11683584,albert/albert-base-v2,english,No
It was a literary passage.,passage,passage,4,8,8,1.0,0.8990449210498138,1.1381344646215439,0.45956892,11683584,albert/albert-base-v2,english,No
It was a literary passage.,passage,passage,5,8,8,1.0,0.8960036444433526,1.1377224177122116,0.46231413,11683584,albert/albert-base-v2,english,No
It was a literary passage.,passage,passage,6,8,8,1.0,0.886105404815612,1.1371870338916779,0.47167712,11683584,albert/albert-base-v2,english,No
It was a literary passage.,passage,passage,7,8,8,1.0,0.8748136284832541,1.1364582479000092,0.48212028,11683584,albert/albert-base-v2,english,No
It was a literary passage.,passage,passage,8,8,8,1.0,0.8660258214503405,1.135715812444687,0.489958,11683584,albert/albert-base-v2,english,No
It was a literary passage.,passage,passage,9,8,8,1.0,0.857608197172479,1.1348667740821838,0.4972024,11683584,albert/albert-base-v2,english,No
It was a literary passage.,passage,passage,10,8,8,1.0,0.8398075110626863,1.1351293176412582,0.51184714,11683584,albert/albert-base-v2,english,No
It was a literary passage.,passage,passage,11,8,8,1.0,0.8118275518329422,1.1405191272497177,0.53301877,11683584,albert/albert-base-v2,english,No
It was a literary passage.,passage,passage,12,8,8,1.0,0.7639121254930039,1.1405960470438004,0.5724035,11683584,albert/albert-base-v2,english,No
She penned her animals.,pen,penned,0,7,7,1.0,0.9010212759404107,1.164002388715744,0.4762733,11683584,albert/albert-base-v2,english,No
She penned her animals.,pen,penned,1,7,7,1.0,0.9240383322280545,1.16494782269001,0.45234236,11683584,albert/albert-base-v2,english,No
She penned her animals.,pen,penned,2,7,7,1.0,0.9196753630416,1.1630194187164307,0.45693228,11683584,albert/albert-base-v2,english,No
She penned her animals.,pen,penned,3,7,7,1.0,0.9215056510828668,1.1613407880067825,0.4553358,11683584,albert/albert-base-v2,english,No
She penned her animals.,pen,penned,4,7,7,1.0,0.9151892229802796,1.1589882522821426,0.46148857,11683584,albert/albert-base-v2,english,No
She penned her animals.,pen,penned,5,7,7,1.0,0.9150643441059216,1.1594556123018265,0.4612257,11683584,albert/albert-base-v2,english,No
She penned her animals.,pen,penned,6,7,7,1.0,0.9083528110470412,1.1596608459949493,0.46732816,11683584,albert/albert-base-v2,english,No
She penned her animals.,pen,penned,7,7,7,1.0,0.9032947284527614,1.1591446250677109,0.47214678,11683584,albert/albert-base-v2,english,No
She penned her animals.,pen,penned,8,7,7,1.0,0.8917212268711794,1.1585513949394226,0.48229375,11683584,albert/albert-base-v2,english,No
She penned her animals.,pen,penned,9,7,7,1.0,0.8887956810221569,1.1586387157440186,0.4846323,11683584,albert/albert-base-v2,english,No
She penned her animals.,pen,penned,10,7,7,1.0,0.872643050779062,1.1604847759008408,0.49767002,11683584,albert/albert-base-v2,english,No
She penned her animals.,pen,penned,11,7,7,1.0,0.8282999762106246,1.1644649505615234,0.5312961,11683584,albert/albert-base-v2,english,No
She penned her animals.,pen,penned,12,7,7,1.0,0.7574043366888101,1.1634316891431808,0.5878728,11683584,albert/albert-base-v2,english,No
She penned her livestock.,pen,penned,0,7,7,1.0,0.8973656670476698,1.1641712933778763,0.4795633,11683584,albert/albert-base-v2,english,No
She penned her livestock.,pen,penned,1,7,7,1.0,0.9263702650414956,1.1651891022920609,0.44988614,11683584,albert/albert-base-v2,english,No
She penned her livestock.,pen,penned,2,7,7,1.0,0.9191332820511068,1.1628403812646866,0.45746598,11683584,albert/albert-base-v2,english,No
She penned her livestock.,pen,penned,3,7,7,1.0,0.9168407359666072,1.1611814945936203,0.45956844,11683584,albert/albert-base-v2,english,No
She penned her livestock.,pen,penned,4,7,7,1.0,0.9137991445302809,1.1591189205646515,0.46255776,11683584,albert/albert-base-v2,english,No
She penned her livestock.,pen,penned,5,7,7,1.0,0.9122479213147562,1.1589790135622025,0.4637816,11683584,albert/albert-base-v2,english,No
She penned her livestock.,pen,penned,6,7,7,1.0,0.905017252236376,1.1591302901506424,0.47028938,11683584,albert/albert-base-v2,english,No
She penned her livestock.,pen,penned,7,7,7,1.0,0.8990936184352588,1.158714085817337,0.47577947,11683584,albert/albert-base-v2,english,No
She penned her livestock.,pen,penned,8,7,7,1.0,0.8904099858303474,1.158588781952858,0.48302865,11683584,albert/albert-base-v2,english,No
She penned her livestock.,pen,penned,9,7,7,1.0,0.885856120226187,1.1582512259483337,0.4868686,11683584,albert/albert-base-v2,english,No
She penned her livestock.,pen,penned,10,7,7,1.0,0.8677611721982007,1.160016804933548,0.50131077,11683584,albert/albert-base-v2,english,No
She penned her livestock.,pen,penned,11,7,7,1.0,0.8278558400359389,1.1641481220722198,0.53158456,11683584,albert/albert-base-v2,english,No
She penned her livestock.,pen,penned,12,7,7,1.0,0.7584090565460825,1.1633887737989426,0.5871064,11683584,albert/albert-base-v2,english,No
She penned her memoirs.,pen,penned,0,7,7,1.0,0.8941383025439626,1.164173185825348,0.48244068,11683584,albert/albert-base-v2,english,No
She penned her memoirs.,pen,penned,1,7,7,1.0,0.9136345983960236,1.1655177026987076,0.4612734,11683584,albert/albert-base-v2,english,No
She penned her memoirs.,pen,penned,2,7,7,1.0,0.9147885028032823,1.1637265086174011,0.46113563,11683584,albert/albert-base-v2,english,No
She penned her memoirs.,pen,penned,3,7,7,1.0,0.9158586661527579,1.1627866923809052,0.46002027,11683584,albert/albert-base-v2,english,No
She penned her memoirs.,pen,penned,4,7,7,1.0,0.9135960654785882,1.1610376089811325,0.4620832,11683584,albert/albert-base-v2,english,No
She penned her memoirs.,pen,penned,5,7,7,1.0,0.9136083626975378,1.1606407761573792,0.46213388,11683584,albert/albert-base-v2,english,No
She penned her memoirs.,pen,penned,6,7,7,1.0,0.9109009802615766,1.1606793701648712,0.46458077,11683584,albert/albert-base-v2,english,No
She penned her memoirs.,pen,penned,7,7,7,1.0,0.9031882465300989,1.1602136343717575,0.4717429,11683584,albert/albert-base-v2,english,No
She penned her memoirs.,pen,penned,8,7,7,1.0,0.8986830072364344,1.1604062765836716,0.4753685,11683584,albert/albert-base-v2,english,No
She penned her memoirs.,pen,penned,9,7,7,1.0,0.8932361559048723,1.159931719303131,0.48013812,11683584,albert/albert-base-v2,english,No
She penned her memoirs.,pen,penned,10,7,7,1.0,0.8778780262574938,1.1608235538005829,0.49258423,11683584,albert/albert-base-v2,english,No
She penned her memoirs.,pen,penned,11,7,7,1.0,0.8415320197680481,1.1648833751678467,0.52037776,11683584,albert/albert-base-v2,english,No
She penned her memoirs.,pen,penned,12,7,7,1.0,0.7736519400553374,1.16367207467556,0.57585096,11683584,albert/albert-base-v2,english,No
It was a tasty perch.,perch,perch,0,9,9,1.0,0.9086558318788472,1.123666912317276,0.4377312,11683584,albert/albert-base-v2,english,No
It was a tasty perch.,perch,perch,1,9,9,1.0,0.9238909924432678,1.1239975988864899,0.4206351,11683584,albert/albert-base-v2,english,No
It was a tasty perch.,perch,perch,2,9,9,1.0,0.9017673376431105,1.1228346973657608,0.44270885,11683584,albert/albert-base-v2,english,No
It was a tasty perch.,perch,perch,3,9,9,1.0,0.8972346596227084,1.1205476000905037,0.44676793,11683584,albert/albert-base-v2,english,No
It was a tasty perch.,perch,perch,4,9,9,1.0,0.8913250108997721,1.119000568985939,0.4526726,11683584,albert/albert-base-v2,english,No
It was a tasty perch.,perch,perch,5,9,9,1.0,0.8740810450854772,1.1202188059687614,0.4697814,11683584,albert/albert-base-v2,english,No
It was a tasty perch.,perch,perch,6,9,9,1.0,0.8604673047090773,1.1202350184321404,0.48189354,11683584,albert/albert-base-v2,english,No
It was a tasty perch.,perch,perch,7,9,9,1.0,0.8506209117069021,1.1200461015105247,0.491192,11683584,albert/albert-base-v2,english,No
It was a tasty perch.,perch,perch,8,9,9,1.0,0.844384941980874,1.1197101026773453,0.49669844,11683584,albert/albert-base-v2,english,No
It was a tasty perch.,perch,perch,9,9,9,1.0,0.833254435612067,1.1188288629055023,0.5065901,11683584,albert/albert-base-v2,english,No
It was a tasty perch.,perch,perch,10,9,9,1.0,0.8161508117625562,1.1196666583418846,0.52059805,11683584,albert/albert-base-v2,english,No
It was a tasty perch.,perch,perch,11,9,9,1.0,0.8106235572107516,1.122580848634243,0.5232304,11683584,albert/albert-base-v2,english,No
It was a tasty perch.,perch,perch,12,9,9,1.0,0.7773906255761172,1.1233128011226654,0.5525633,11683584,albert/albert-base-v2,english,No
It was a freshwater perch.,perch,perch,0,8,8,1.0,0.9206104465468369,1.1410349756479263,0.43995297,11683584,albert/albert-base-v2,english,No
It was a freshwater perch.,perch,perch,1,8,8,1.0,0.9171667976951686,1.1413222402334213,0.44173282,11683584,albert/albert-base-v2,english,No
It was a freshwater perch.,perch,perch,2,8,8,1.0,0.8949490542934198,1.1403283923864365,0.46291515,11683584,albert/albert-base-v2,english,No
It was a freshwater perch.,perch,perch,3,8,8,1.0,0.889569127639714,1.138657659292221,0.46802056,11683584,albert/albert-base-v2,english,No
It was a freshwater perch.,perch,perch,4,8,8,1.0,0.8838797170574805,1.1366689652204514,0.47366142,11683584,albert/albert-base-v2,english,No
It was a freshwater perch.,perch,perch,5,8,8,1.0,0.8833437311276723,1.1365242898464203,0.47400755,11683584,albert/albert-base-v2,english,No
It was a freshwater perch.,perch,perch,6,8,8,1.0,0.8712930376252623,1.135852888226509,0.4851755,11683584,albert/albert-base-v2,english,No
It was a freshwater perch.,perch,perch,7,8,8,1.0,0.8677806663271564,1.136000707745552,0.48820943,11683584,albert/albert-base-v2,english,No
It was a freshwater perch.,perch,perch,8,8,8,1.0,0.8634074325607003,1.135871335864067,0.4919124,11683584,albert/albert-base-v2,english,No
It was a freshwater perch.,perch,perch,9,8,8,1.0,0.8603726121017372,1.1360763013362885,0.49405462,11683584,albert/albert-base-v2,english,No
It was a freshwater perch.,perch,perch,10,8,8,1.0,0.8406452645241824,1.136738508939743,0.5103517,11683584,albert/albert-base-v2,english,No
It was a freshwater perch.,perch,perch,11,8,8,1.0,0.8172866556406131,1.1407404243946075,0.52840745,11683584,albert/albert-base-v2,english,No
It was a freshwater perch.,perch,perch,12,8,8,1.0,0.7723446911109709,1.1390872299671173,0.5657782,11683584,albert/albert-base-v2,english,No
It was a lofty perch.,perch,perch,0,9,9,1.0,0.9182759503228092,1.1237528026103973,0.4277016,11683584,albert/albert-base-v2,english,No
It was a lofty perch.,perch,perch,1,9,9,1.0,0.9288913023546331,1.1239615008234978,0.4150821,11683584,albert/albert-base-v2,english,No
It was a lofty perch.,perch,perch,2,9,9,1.0,0.9142767639091828,1.1223024129867554,0.42964876,11683584,albert/albert-base-v2,english,No
