sentence,word,string,Layer,num_tokens_original,num_tokens_unique,prop_original_tokens,mean_dist,centered_isotropy,intra_sentence_similarity,n_params,mpath,language,multilingual
Estaba en el canal televisivo.,canal,canal,7,9,9,1.0,0.47388312707832864,1.1228582337498665,0.7604635,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el canal televisivo.,canal,canal,8,9,9,1.0,0.5343237855254559,1.1222981065511703,0.7238526,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el canal televisivo.,canal,canal,9,9,9,1.0,0.4765673119047833,1.1197348833084106,0.75878423,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el canal televisivo.,canal,canal,10,9,9,1.0,0.3929506793658811,1.1187145709991455,0.8051242,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el canal televisivo.,canal,canal,11,9,9,1.0,0.3171309715516608,1.112592987716198,0.8435679,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el canal televisivo.,canal,canal,12,9,9,1.0,0.27872233141465647,1.1149404346942902,0.86719394,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el canal marítimo.,canal,canal,0,8,8,1.0,0.8583507522647832,1.1351860463619232,0.49591905,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el canal marítimo.,canal,canal,1,8,8,1.0,0.6991591563169779,1.1330391317605972,0.6212332,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el canal marítimo.,canal,canal,2,8,8,1.0,0.6153892603150596,1.131335809826851,0.67831755,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el canal marítimo.,canal,canal,3,8,8,1.0,0.6411372748722614,1.132767230272293,0.6608963,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el canal marítimo.,canal,canal,4,8,8,1.0,0.5746850371514176,1.1366326659917831,0.7044164,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el canal marítimo.,canal,canal,5,8,8,1.0,0.4912809428072958,1.1354927867650986,0.7544149,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el canal marítimo.,canal,canal,6,8,8,1.0,0.4409155596677283,1.1367349177598953,0.78335625,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el canal marítimo.,canal,canal,7,8,8,1.0,0.4496639904090801,1.1402065306901932,0.7786011,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el canal marítimo.,canal,canal,8,8,8,1.0,0.5161148519092873,1.1374009996652603,0.7396462,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el canal marítimo.,canal,canal,9,8,8,1.0,0.46192265875771205,1.1332401484251022,0.77133757,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el canal marítimo.,canal,canal,10,8,8,1.0,0.3884289877256181,1.1313154250383377,0.8104373,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el canal marítimo.,canal,canal,11,8,8,1.0,0.32341889867941986,1.1245018392801285,0.84173226,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el canal marítimo.,canal,canal,12,8,8,1.0,0.27916342034731956,1.1240476742386818,0.8690915,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el canal navegable.,canal,canal,0,9,9,1.0,0.8831721942935821,1.1176989898085594,0.4598232,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el canal navegable.,canal,canal,1,9,9,1.0,0.724377256382367,1.1172349080443382,0.5949442,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el canal navegable.,canal,canal,2,9,9,1.0,0.6425850136982191,1.115847572684288,0.6537762,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el canal navegable.,canal,canal,3,9,9,1.0,0.6610779976167188,1.1178867295384407,0.6404461,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el canal navegable.,canal,canal,4,9,9,1.0,0.6036241728809815,1.120518445968628,0.67999536,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el canal navegable.,canal,canal,5,9,9,1.0,0.5090669983655944,1.1193232834339142,0.739125,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el canal navegable.,canal,canal,6,9,9,1.0,0.4639405110995917,1.1201147511601448,0.7660218,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el canal navegable.,canal,canal,7,9,9,1.0,0.47152721088058613,1.122769832611084,0.7618379,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el canal navegable.,canal,canal,8,9,9,1.0,0.5273300646514497,1.121853195130825,0.7281314,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el canal navegable.,canal,canal,9,9,9,1.0,0.46033905139462483,1.1181776225566864,0.7682068,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el canal navegable.,canal,canal,10,9,9,1.0,0.380692861422901,1.116733007133007,0.8117871,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el canal navegable.,canal,canal,11,9,9,1.0,0.3124223788146504,1.1108056530356407,0.8459065,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el canal navegable.,canal,canal,12,9,9,1.0,0.2716631681464341,1.1129746437072754,0.87078243,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el canal de comedia.,canal,canal,0,9,9,1.0,0.8431413754548669,1.117203064262867,0.49790436,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el canal de comedia.,canal,canal,1,9,9,1.0,0.6860165226122023,1.1153294518589973,0.62320584,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el canal de comedia.,canal,canal,2,9,9,1.0,0.6079477854066719,1.1149450168013573,0.6771073,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el canal de comedia.,canal,canal,3,9,9,1.0,0.6315486798181609,1.1173977330327034,0.66112214,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el canal de comedia.,canal,canal,4,9,9,1.0,0.5708928790794711,1.1199863255023956,0.70125407,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el canal de comedia.,canal,canal,5,9,9,1.0,0.4890901854155694,1.118348941206932,0.75119716,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el canal de comedia.,canal,canal,6,9,9,1.0,0.4353758202828467,1.1202610731124878,0.7826242,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el canal de comedia.,canal,canal,7,9,9,1.0,0.4480105135253987,1.1226146519184113,0.7755481,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el canal de comedia.,canal,canal,8,9,9,1.0,0.5125892692968337,1.1212161108851433,0.7370923,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el canal de comedia.,canal,canal,9,9,9,1.0,0.45762628414800904,1.1179990395903587,0.7697652,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el canal de comedia.,canal,canal,10,9,9,1.0,0.3718862069222428,1.1159271821379662,0.816546,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el canal de comedia.,canal,canal,11,9,9,1.0,0.30737430390692216,1.1105189472436905,0.8485798,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el canal de comedia.,canal,canal,12,9,9,1.0,0.2809397964572804,1.109893649816513,0.86599106,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el canal cervical.,canal,canal,0,9,9,1.0,0.8899905884457758,1.117974080145359,0.45347345,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el canal cervical.,canal,canal,1,9,9,1.0,0.7429074270195749,1.1162714436650276,0.58083886,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el canal cervical.,canal,canal,2,9,9,1.0,0.6604970555362649,1.1141557320952415,0.6412793,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el canal cervical.,canal,canal,3,9,9,1.0,0.6694995507499546,1.1165413856506348,0.63434494,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el canal cervical.,canal,canal,4,9,9,1.0,0.6164500845063077,1.1195557415485382,0.6712269,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el canal cervical.,canal,canal,5,9,9,1.0,0.5340458062221052,1.1171791851520538,0.723245,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el canal cervical.,canal,canal,6,9,9,1.0,0.47908511282431554,1.1183552891016006,0.75680995,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el canal cervical.,canal,canal,7,9,9,1.0,0.4808277533972467,1.1219757795333862,0.7562476,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el canal cervical.,canal,canal,8,9,9,1.0,0.527283690798936,1.1216185614466667,0.7281462,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el canal cervical.,canal,canal,9,9,9,1.0,0.48130337730039385,1.1198487803339958,0.75599885,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el canal cervical.,canal,canal,10,9,9,1.0,0.40521998770084744,1.1195298805832863,0.7983094,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el canal cervical.,canal,canal,11,9,9,1.0,0.3266811762446222,1.1140862330794334,0.8385298,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Estaba en el canal cervical.,canal,canal,12,9,9,1.0,0.3087098537677976,1.1111397743225098,0.85161346,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Se trataba de la capa de superhéroe.,capa,capa,0,11,11,1.0,0.8502494918873477,1.091323472559452,0.47346362,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Se trataba de la capa de superhéroe.,capa,capa,1,11,11,1.0,0.6931391555357564,1.090582937002182,0.60686,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Se trataba de la capa de superhéroe.,capa,capa,2,11,11,1.0,0.6101579448753034,1.0901270359754562,0.66655576,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Se trataba de la capa de superhéroe.,capa,capa,3,11,11,1.0,0.6223417244684032,1.091415211558342,0.65789026,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Se trataba de la capa de superhéroe.,capa,capa,4,11,11,1.0,0.5743221234283018,1.0938785374164581,0.6907744,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Se trataba de la capa de superhéroe.,capa,capa,5,11,11,1.0,0.5124617151364871,1.0929757431149483,0.730196,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Se trataba de la capa de superhéroe.,capa,capa,6,11,11,1.0,0.4755796144920821,1.094658575952053,0.75310117,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Se trataba de la capa de superhéroe.,capa,capa,7,11,11,1.0,0.4712705430868917,1.097714014351368,0.75586057,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Se trataba de la capa de superhéroe.,capa,capa,8,11,11,1.0,0.5094468417987004,1.0972305238246918,0.7322157,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Se trataba de la capa de superhéroe.,capa,capa,9,11,11,1.0,0.4449732621881305,1.0951137393712997,0.7713756,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Se trataba de la capa de superhéroe.,capa,capa,10,11,11,1.0,0.3558115232055866,1.0928476303815842,0.82142776,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Se trataba de la capa de superhéroe.,capa,capa,11,11,11,1.0,0.29412517657100107,1.0895020514726639,0.8533086,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Se trataba de la capa de superhéroe.,capa,capa,12,11,11,1.0,0.31027507992382064,1.0872846022248268,0.847117,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Se trataba de la capa de ozono.,capa,capa,0,10,10,1.0,0.8405637370650472,1.0996591448783875,0.4892353,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Se trataba de la capa de ozono.,capa,capa,1,10,10,1.0,0.686321700186207,1.099526271224022,0.61682767,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Se trataba de la capa de ozono.,capa,capa,2,10,10,1.0,0.6068261945549129,1.0995006263256073,0.672751,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Se trataba de la capa de ozono.,capa,capa,3,10,10,1.0,0.6237458073301649,1.0997668579220772,0.66075003,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Se trataba de la capa de ozono.,capa,capa,4,10,10,1.0,0.5841217030542875,1.103000558912754,0.6879324,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Se trataba de la capa de ozono.,capa,capa,5,10,10,1.0,0.5107231723522552,1.1004147976636887,0.73416436,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Se trataba de la capa de ozono.,capa,capa,6,10,10,1.0,0.45912137999079916,1.1040962934494019,0.76563936,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Se trataba de la capa de ozono.,capa,capa,7,10,10,1.0,0.44938021619890384,1.1075516268610954,0.77153647,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Se trataba de la capa de ozono.,capa,capa,8,10,10,1.0,0.49248543091622393,1.1058323234319687,0.7455808,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Se trataba de la capa de ozono.,capa,capa,9,10,10,1.0,0.431904659073074,1.1025525107979774,0.7814957,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Se trataba de la capa de ozono.,capa,capa,10,10,10,1.0,0.350130874942587,1.1008927151560783,0.82628715,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Se trataba de la capa de ozono.,capa,capa,11,10,10,1.0,0.2853159650866741,1.0950057655572891,0.8590457,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Se trataba de la capa de ozono.,capa,capa,12,10,10,1.0,0.2784249136249785,1.0936485528945923,0.86550313,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Se trataba de la capa atmosférica.,capa,capa,0,9,9,1.0,0.8655742887262697,1.116773895919323,0.4764642,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Se trataba de la capa atmosférica.,capa,capa,1,9,9,1.0,0.6958498089964373,1.1156989485025406,0.6160408,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Se trataba de la capa atmosférica.,capa,capa,2,9,9,1.0,0.6128143162606043,1.115039624273777,0.67383677,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Se trataba de la capa atmosférica.,capa,capa,3,9,9,1.0,0.631665860681672,1.115950122475624,0.6608636,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Se trataba de la capa atmosférica.,capa,capa,4,9,9,1.0,0.5761014072894339,1.1188827604055405,0.6978928,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Se trataba de la capa atmosférica.,capa,capa,5,9,9,1.0,0.5078270343464194,1.117622822523117,0.739972,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Se trataba de la capa atmosférica.,capa,capa,6,9,9,1.0,0.4384404283840067,1.1197644844651222,0.7809122,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Se trataba de la capa atmosférica.,capa,capa,7,9,9,1.0,0.4340269994276252,1.122333087027073,0.783533,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Se trataba de la capa atmosférica.,capa,capa,8,9,9,1.0,0.4806116837646125,1.1196526661515236,0.7561304,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Se trataba de la capa atmosférica.,capa,capa,9,9,9,1.0,0.43163526172227873,1.115973524749279,0.7846361,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Se trataba de la capa atmosférica.,capa,capa,10,9,9,1.0,0.35087672255874724,1.112998604774475,0.8279497,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Se trataba de la capa atmosférica.,capa,capa,11,9,9,1.0,0.2920998031604035,1.1058712750673294,0.8566853,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Se trataba de la capa atmosférica.,capa,capa,12,9,9,1.0,0.258416137505591,1.1036782413721085,0.87745595,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Se trataba de la capa de tela.,capa,capa,0,10,10,1.0,0.8374393452811434,1.1002346575260162,0.49231476,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Se trataba de la capa de tela.,capa,capa,1,10,10,1.0,0.6782461803858997,1.099659450352192,0.622583,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Se trataba de la capa de tela.,capa,capa,2,10,10,1.0,0.5914714182332831,1.1003320068120956,0.6829547,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Se trataba de la capa de tela.,capa,capa,3,10,10,1.0,0.6081467757253133,1.101660244166851,0.67146015,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Se trataba de la capa de tela.,capa,capa,4,10,10,1.0,0.5611724368009264,1.10489971190691,0.7028944,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Se trataba de la capa de tela.,capa,capa,5,10,10,1.0,0.5004230948775238,1.103314496576786,0.7406565,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Se trataba de la capa de tela.,capa,capa,6,10,10,1.0,0.45643646777975744,1.1054852083325386,0.7672538,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Se trataba de la capa de tela.,capa,capa,7,10,10,1.0,0.45761244197072193,1.1081966012716293,0.7667219,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Se trataba de la capa de tela.,capa,capa,8,10,10,1.0,0.5046354506745857,1.107122391462326,0.73820776,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Se trataba de la capa de tela.,capa,capa,9,10,10,1.0,0.45002257820053293,1.1045792996883392,0.77099717,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Se trataba de la capa de tela.,capa,capa,10,10,10,1.0,0.3687535052341938,1.1029559671878815,0.8160946,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Se trataba de la capa de tela.,capa,capa,11,10,10,1.0,0.30308533283843525,1.0992973148822784,0.8495868,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Se trataba de la capa de tela.,capa,capa,12,10,10,1.0,0.2835826999910303,1.0954433009028435,0.86281765,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó el capital financiero.,capital,capital,0,8,8,1.0,0.883110876873464,1.1355309188365936,0.4732017,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó el capital financiero.,capital,capital,1,8,8,1.0,0.7279112770703493,1.1331496685743332,0.6002141,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó el capital financiero.,capital,capital,2,8,8,1.0,0.6577944052846203,1.130730852484703,0.64994717,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó el capital financiero.,capital,capital,3,8,8,1.0,0.6715077235824022,1.1331665217876434,0.64023507,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó el capital financiero.,capital,capital,4,8,8,1.0,0.6031877106124881,1.1364116668701172,0.6864158,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó el capital financiero.,capital,capital,5,8,8,1.0,0.5338239007898283,1.1351761668920517,0.72922415,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó el capital financiero.,capital,capital,6,8,8,1.0,0.49118708709534903,1.1371895968914032,0.7547491,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó el capital financiero.,capital,capital,7,8,8,1.0,0.47652577458902806,1.141197681427002,0.7633684,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó el capital financiero.,capital,capital,8,8,8,1.0,0.5379180398492673,1.1399334073066711,0.7266395,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó el capital financiero.,capital,capital,9,8,8,1.0,0.47828983093674615,1.136580377817154,0.7620158,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó el capital financiero.,capital,capital,10,8,8,1.0,0.3975902507081575,1.133537396788597,0.8054367,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó el capital financiero.,capital,capital,11,8,8,1.0,0.3318803531591736,1.1256549805402756,0.83731586,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó el capital financiero.,capital,capital,12,8,8,1.0,0.32649895162685316,1.1168439462780952,0.84474957,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la capital antigua.,capital,capital,0,8,8,1.0,0.8814383490565181,1.1352505534887314,0.4748041,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la capital antigua.,capital,capital,1,8,8,1.0,0.7408274061110649,1.1330167353153229,0.5908799,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la capital antigua.,capital,capital,2,8,8,1.0,0.662502174485467,1.130262479186058,0.64691293,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la capital antigua.,capital,capital,3,8,8,1.0,0.6754925586532586,1.1328718215227127,0.6376942,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la capital antigua.,capital,capital,4,8,8,1.0,0.6201382652583275,1.1355061084032059,0.6754248,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la capital antigua.,capital,capital,5,8,8,1.0,0.5469446367994185,1.1339488178491592,0.7211023,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la capital antigua.,capital,capital,6,8,8,1.0,0.5058712746713824,1.1363496333360672,0.74609566,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la capital antigua.,capital,capital,7,8,8,1.0,0.49061863812973244,1.1409061253070831,0.7552233,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la capital antigua.,capital,capital,8,8,8,1.0,0.5409838109222069,1.139900654554367,0.7247933,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la capital antigua.,capital,capital,9,8,8,1.0,0.48165403104394783,1.1369117200374603,0.76007783,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la capital antigua.,capital,capital,10,8,8,1.0,0.397349728522124,1.1339424401521683,0.8056017,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la capital antigua.,capital,capital,11,8,8,1.0,0.3312120396027507,1.1252532005310059,0.8377287,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la capital antigua.,capital,capital,12,8,8,1.0,0.3118560119659656,1.115363523364067,0.85231173,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó el capital económico.,capital,capital,0,8,8,1.0,0.8794001476533905,1.1356538385152817,0.47682104,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó el capital económico.,capital,capital,1,8,8,1.0,0.7292267538946274,1.1326478868722916,0.5993532,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó el capital económico.,capital,capital,2,8,8,1.0,0.6474622967693101,1.130829244852066,0.65703607,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó el capital económico.,capital,capital,3,8,8,1.0,0.6646484964807235,1.1333333551883698,0.64510584,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó el capital económico.,capital,capital,4,8,8,1.0,0.5941226246284522,1.1367617398500443,0.69225854,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó el capital económico.,capital,capital,5,8,8,1.0,0.5270069872848506,1.1359557211399078,0.73341465,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó el capital económico.,capital,capital,6,8,8,1.0,0.4883918700665035,1.1372473537921906,0.75640875,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó el capital económico.,capital,capital,7,8,8,1.0,0.4849101669090886,1.1410721689462662,0.7585436,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó el capital económico.,capital,capital,8,8,8,1.0,0.5466648061737035,1.1404088139533997,0.72135085,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó el capital económico.,capital,capital,9,8,8,1.0,0.484861188382713,1.1373369544744492,0.75823516,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó el capital económico.,capital,capital,10,8,8,1.0,0.40116559888389464,1.1342760473489761,0.80350137,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó el capital económico.,capital,capital,11,8,8,1.0,0.33425559316753073,1.1264870464801788,0.8360137,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó el capital económico.,capital,capital,12,8,8,1.0,0.3237610395967721,1.118277482688427,0.8461814,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la capital holandesa.,capital,capital,0,10,10,1.0,0.9007956140396142,1.1056741178035736,0.43174988,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la capital holandesa.,capital,capital,1,10,10,1.0,0.7678531197204151,1.1044542714953423,0.5539192,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la capital holandesa.,capital,capital,2,10,10,1.0,0.7082146441803328,1.1022887453436852,0.6007614,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la capital holandesa.,capital,capital,3,10,10,1.0,0.6998813194412897,1.104172632098198,0.6063871,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la capital holandesa.,capital,capital,4,10,10,1.0,0.6342607650023299,1.1061704456806183,0.6540483,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la capital holandesa.,capital,capital,5,10,10,1.0,0.5604419730103881,1.1052929013967514,0.7029627,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la capital holandesa.,capital,capital,6,10,10,1.0,0.5262435001400213,1.1069379672408104,0.72489333,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la capital holandesa.,capital,capital,7,10,10,1.0,0.5098917112250813,1.1097700670361519,0.7352667,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la capital holandesa.,capital,capital,8,10,10,1.0,0.5539980826428624,1.109533704817295,0.7074599,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la capital holandesa.,capital,capital,9,10,10,1.0,0.5011005195588016,1.1083441823720932,0.740604,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la capital holandesa.,capital,capital,10,10,10,1.0,0.41618631396305805,1.1076976209878922,0.7895327,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la capital holandesa.,capital,capital,11,10,10,1.0,0.34690034815273413,1.1038979291915894,0.8261021,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
Le gustó la capital holandesa.,capital,capital,12,10,10,1.0,0.3792451986774099,1.098542183637619,0.81134444,109850880,dccuchile/bert-base-spanish-wwm-cased,spanish,No
